danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,track_artist
0.682,0.466,9,-7.751,1,0.0353,0.656,0.0,0.0809,0.639,90.989,audio_features,2eAtxc1L97UPkxDf4LFtrK,spotify:track:2eAtxc1L97UPkxDf4LFtrK,https://api.spotify.com/v1/tracks/2eAtxc1L97UPkxDf4LFtrK,https://api.spotify.com/v1/audio-analysis/2eAtxc1L97UPkxDf4LFtrK,343405,4,Pretty Dirty (In the Fading Light) - Ripe
0.552,0.433,0,-6.805,1,0.052,0.288,0.0,0.0859,0.241,142.563,audio_features,6F7CjVIrwk7PddQUsoPmoo,spotify:track:6F7CjVIrwk7PddQUsoPmoo,https://api.spotify.com/v1/tracks/6F7CjVIrwk7PddQUsoPmoo,https://api.spotify.com/v1/audio-analysis/6F7CjVIrwk7PddQUsoPmoo,323787,4,You - Manwolves
0.61,0.329,4,-13.107,1,0.0374,0.775,0.0227,0.27,0.492,92.893,audio_features,6WHNJHwOZSi42BSBVEQmso,spotify:track:6WHNJHwOZSi42BSBVEQmso,https://api.spotify.com/v1/tracks/6WHNJHwOZSi42BSBVEQmso,https://api.spotify.com/v1/audio-analysis/6WHNJHwOZSi42BSBVEQmso,236095,4,Books - Caamp
0.586,0.54,0,-5.761,1,0.0255,0.192,0.0,0.127,0.162,82.156,audio_features,5tlu2nA8GxkDx8UTKG1rLV,spotify:track:5tlu2nA8GxkDx8UTKG1rLV,https://api.spotify.com/v1/tracks/5tlu2nA8GxkDx8UTKG1rLV,https://api.spotify.com/v1/audio-analysis/5tlu2nA8GxkDx8UTKG1rLV,252302,4,People Need A Melody - The Head and the Heart
0.457,0.582,9,-4.971,1,0.0285,0.00592,2.39e-05,0.0847,0.335,76.049,audio_features,6XOtuSLtsnZKhvcW9DBaUL,spotify:track:6XOtuSLtsnZKhvcW9DBaUL,https://api.spotify.com/v1/tracks/6XOtuSLtsnZKhvcW9DBaUL,https://api.spotify.com/v1/audio-analysis/6XOtuSLtsnZKhvcW9DBaUL,220253,4,Morning Light - Wilderado
0.406,0.924,7,-3.578,1,0.191,0.00214,0.00139,0.125,0.345,148.006,audio_features,0A4nM3JruUMMrcW62QIrOm,spotify:track:0A4nM3JruUMMrcW62QIrOm,https://api.spotify.com/v1/tracks/0A4nM3JruUMMrcW62QIrOm,https://api.spotify.com/v1/audio-analysis/0A4nM3JruUMMrcW62QIrOm,171840,4,Drinking Song - Michigan Rattlers
0.5,0.45,8,-9.833,1,0.0345,0.852,0.000263,0.219,0.427,73.96,audio_features,4uSubUFWdp83PIkw88B2Ky,spotify:track:4uSubUFWdp83PIkw88B2Ky,https://api.spotify.com/v1/tracks/4uSubUFWdp83PIkw88B2Ky,https://api.spotify.com/v1/audio-analysis/4uSubUFWdp83PIkw88B2Ky,172427,4,Funny Feelin' (For Junior Kimbrough and Ted Hawkins) - Langhorne Slim
0.519,0.791,4,-4.032,0,0.03,0.155,0.876,0.157,0.701,158.181,audio_features,5VcgiKPePxKTKg5nYnNAmd,spotify:track:5VcgiKPePxKTKg5nYnNAmd,https://api.spotify.com/v1/tracks/5VcgiKPePxKTKg5nYnNAmd,https://api.spotify.com/v1/audio-analysis/5VcgiKPePxKTKg5nYnNAmd,200720,3,Christophe Waltz - The Electric Peanut Butter Company
0.692,0.744,2,-7.513,1,0.0282,0.617,6.94e-05,0.11,0.965,106.336,audio_features,2KAUssRPE3psKrrT94dIlY,spotify:track:2KAUssRPE3psKrrT94dIlY,https://api.spotify.com/v1/tracks/2KAUssRPE3psKrrT94dIlY,https://api.spotify.com/v1/audio-analysis/2KAUssRPE3psKrrT94dIlY,239013,4,Echo of the Whoos - Calliope Musicals
0.671,0.497,0,-9.927,1,0.0668,0.405,0.00399,0.175,0.622,82.016,audio_features,0vz9eIh17NskFDBbjZbKnG,spotify:track:0vz9eIh17NskFDBbjZbKnG,https://api.spotify.com/v1/tracks/0vz9eIh17NskFDBbjZbKnG,https://api.spotify.com/v1/audio-analysis/0vz9eIh17NskFDBbjZbKnG,319987,4,High and Mighty - Keller Williams
0.425,0.339,7,-11.939,1,0.0321,0.502,9.92e-06,0.11,0.356,90.051,audio_features,1hQlbRsNxOtave3WLskh61,spotify:track:1hQlbRsNxOtave3WLskh61,https://api.spotify.com/v1/tracks/1hQlbRsNxOtave3WLskh61,https://api.spotify.com/v1/audio-analysis/1hQlbRsNxOtave3WLskh61,223166,3,We Will Run - Jens Kuross
0.594,0.606,0,-5.435,1,0.0429,0.0961,1.86e-05,0.163,0.563,93.758,audio_features,0ju0Y0v6PxhPnZHKIC1npb,spotify:track:0ju0Y0v6PxhPnZHKIC1npb,https://api.spotify.com/v1/tracks/0ju0Y0v6PxhPnZHKIC1npb,https://api.spotify.com/v1/audio-analysis/0ju0Y0v6PxhPnZHKIC1npb,257787,4,Find Me - Joe Hertler & The Rainbow Seekers
0.624,0.832,1,-4.241,0,0.102,0.299,0.0,0.13,0.698,80.956,audio_features,0XA4ZzZF13M5mPCT1INrfd,spotify:track:0XA4ZzZF13M5mPCT1INrfd,https://api.spotify.com/v1/tracks/0XA4ZzZF13M5mPCT1INrfd,https://api.spotify.com/v1/audio-analysis/0XA4ZzZF13M5mPCT1INrfd,237964,4,Brown Eyed Lover - Allen Stone
0.704,0.71,8,-7.387,1,0.0284,0.533,0.0011,0.148,0.897,123.89,audio_features,2pfAvgMoHLfialvMYn337d,spotify:track:2pfAvgMoHLfialvMYn337d,https://api.spotify.com/v1/tracks/2pfAvgMoHLfialvMYn337d,https://api.spotify.com/v1/audio-analysis/2pfAvgMoHLfialvMYn337d,237760,4,No Sleep - Caamp
0.649,0.718,0,-6.593,0,0.0261,0.142,0.0713,0.124,0.718,101.034,audio_features,2EWpa5XnAuSn0sIkSSIhYk,spotify:track:2EWpa5XnAuSn0sIkSSIhYk,https://api.spotify.com/v1/tracks/2EWpa5XnAuSn0sIkSSIhYk,https://api.spotify.com/v1/audio-analysis/2EWpa5XnAuSn0sIkSSIhYk,274093,4,Wish I Knew You - The Revivalists
0.583,0.339,2,-14.209,1,0.0368,0.858,0.042,0.129,0.341,78.129,audio_features,6Q4GtzdnpQohD8JtEzRW1R,spotify:track:6Q4GtzdnpQohD8JtEzRW1R,https://api.spotify.com/v1/tracks/6Q4GtzdnpQohD8JtEzRW1R,https://api.spotify.com/v1/audio-analysis/6Q4GtzdnpQohD8JtEzRW1R,245653,4,The Wolves - Mandolin Orange
0.515,0.677,2,-8.874,1,0.046,0.309,0.0205,0.0823,0.225,86.333,audio_features,1h0z8J8SDzIrc5pSnTxLEv,spotify:track:1h0z8J8SDzIrc5pSnTxLEv,https://api.spotify.com/v1/tracks/1h0z8J8SDzIrc5pSnTxLEv,https://api.spotify.com/v1/audio-analysis/1h0z8J8SDzIrc5pSnTxLEv,556747,4,Three Weeks - Perpetual Groove
0.393,0.386,1,-10.049,0,0.0351,0.14,1.69e-06,0.252,0.111,109.961,audio_features,3wcUVJow0ie2RtLNtaGzCW,spotify:track:3wcUVJow0ie2RtLNtaGzCW,https://api.spotify.com/v1/tracks/3wcUVJow0ie2RtLNtaGzCW,https://api.spotify.com/v1/audio-analysis/3wcUVJow0ie2RtLNtaGzCW,253403,4,The Howl - Rare Creatures
0.665,0.906,5,-4.32,1,0.0723,0.121,0.00349,0.318,0.605,113.926,audio_features,1mi8TLGJxg3AbxUWvjfp3U,spotify:track:1mi8TLGJxg3AbxUWvjfp3U,https://api.spotify.com/v1/tracks/1mi8TLGJxg3AbxUWvjfp3U,https://api.spotify.com/v1/audio-analysis/1mi8TLGJxg3AbxUWvjfp3U,509493,4,Kiwi - Pigeons Playing Ping Pong
0.501,0.458,1,-10.32,1,0.0944,0.229,2.67e-06,0.19,0.185,125.637,audio_features,5wDkzGnw8nsQUbgMryKWBl,spotify:track:5wDkzGnw8nsQUbgMryKWBl,https://api.spotify.com/v1/tracks/5wDkzGnw8nsQUbgMryKWBl,https://api.spotify.com/v1/audio-analysis/5wDkzGnw8nsQUbgMryKWBl,363143,4,Late July - Audiotree Live Version - Shakey Graves
0.709,0.655,4,-9.638,1,0.0342,0.542,0.00271,0.0931,0.609,111.971,audio_features,2BIfG6wL1t5wk1KixoK2BV,spotify:track:2BIfG6wL1t5wk1KixoK2BV,https://api.spotify.com/v1/tracks/2BIfG6wL1t5wk1KixoK2BV,https://api.spotify.com/v1/audio-analysis/2BIfG6wL1t5wk1KixoK2BV,319821,4,Chicago - Flipturn
0.664,0.586,4,-7.985,0,0.0283,0.334,2.96e-06,0.16,0.727,102.991,audio_features,4k6WZXbHUFEZR02X9FhOuT,spotify:track:4k6WZXbHUFEZR02X9FhOuT,https://api.spotify.com/v1/tracks/4k6WZXbHUFEZR02X9FhOuT,https://api.spotify.com/v1/audio-analysis/4k6WZXbHUFEZR02X9FhOuT,174520,4,Sure Don't Miss You - The Dip
0.548,0.902,0,-3.85,1,0.076,0.165,0.000198,0.358,0.448,91.101,audio_features,143zqxfaFH5TGQDzNKdzuw,spotify:track:143zqxfaFH5TGQDzNKdzuw,https://api.spotify.com/v1/tracks/143zqxfaFH5TGQDzNKdzuw,https://api.spotify.com/v1/audio-analysis/143zqxfaFH5TGQDzNKdzuw,237162,4,Padiddle - Stoop Kids
0.617,0.775,6,-9.415,0,0.0325,0.000436,7.33e-05,0.387,0.549,128.015,audio_features,7bYwLaOrSHtypXTKfcl5Q1,spotify:track:7bYwLaOrSHtypXTKfcl5Q1,https://api.spotify.com/v1/tracks/7bYwLaOrSHtypXTKfcl5Q1,https://api.spotify.com/v1/audio-analysis/7bYwLaOrSHtypXTKfcl5Q1,384543,4,Come as Your Kids - Umphrey's McGee
0.468,0.89,4,-2.974,1,0.0701,0.00415,1.21e-05,0.508,0.709,140.265,audio_features,4HOg84QsolNLzNp08qZ3sX,spotify:track:4HOg84QsolNLzNp08qZ3sX,https://api.spotify.com/v1/tracks/4HOg84QsolNLzNp08qZ3sX,https://api.spotify.com/v1/audio-analysis/4HOg84QsolNLzNp08qZ3sX,200467,4,didya think - Arlie
0.348,0.562,6,-5.437,1,0.0305,0.0219,0.000321,0.0989,0.549,142.333,audio_features,2i7VNdupOXVbHD8R4669T7,spotify:track:2i7VNdupOXVbHD8R4669T7,https://api.spotify.com/v1/tracks/2i7VNdupOXVbHD8R4669T7,https://api.spotify.com/v1/audio-analysis/2i7VNdupOXVbHD8R4669T7,219800,4,Comin' Round Again - Houndmouth
0.674,0.884,8,-6.409,1,0.0397,0.00601,0.000307,0.313,0.742,108.998,audio_features,3XWY0Y2J1onVEq4TRdwaS2,spotify:track:3XWY0Y2J1onVEq4TRdwaS2,https://api.spotify.com/v1/tracks/3XWY0Y2J1onVEq4TRdwaS2,https://api.spotify.com/v1/audio-analysis/3XWY0Y2J1onVEq4TRdwaS2,323185,4,Sodium Vapor - Lotus 
0.548,0.444,3,-9.4,1,0.0384,0.866,0.0,0.134,0.62,169.917,audio_features,14e46mURUUwB3i2vTe1gFz,spotify:track:14e46mURUUwB3i2vTe1gFz,https://api.spotify.com/v1/tracks/14e46mURUUwB3i2vTe1gFz,https://api.spotify.com/v1/audio-analysis/14e46mURUUwB3i2vTe1gFz,186133,4,Astrovan - Mt. Joy
0.594,0.857,4,-6.658,1,0.0535,0.0456,0.0,0.107,0.699,116.18,audio_features,51Et1nP7dXwTzSVEdnMfkl,spotify:track:51Et1nP7dXwTzSVEdnMfkl,https://api.spotify.com/v1/tracks/51Et1nP7dXwTzSVEdnMfkl,https://api.spotify.com/v1/audio-analysis/51Et1nP7dXwTzSVEdnMfkl,321480,4,Slow Foxes - Cbdb
0.727,0.48,5,-9.278,0,0.0987,0.444,0.0,0.118,0.369,120.025,audio_features,16ro1is6DmDKkarlJMBbzV,spotify:track:16ro1is6DmDKkarlJMBbzV,https://api.spotify.com/v1/tracks/16ro1is6DmDKkarlJMBbzV,https://api.spotify.com/v1/audio-analysis/16ro1is6DmDKkarlJMBbzV,269053,4,When It Lands - Rainbow Kitten Surprise
0.613,0.531,2,-9.172,1,0.0338,0.144,3.74e-06,0.801,0.338,152.023,audio_features,4WBXTnzVmz3Thn76w3rYUR,spotify:track:4WBXTnzVmz3Thn76w3rYUR,https://api.spotify.com/v1/tracks/4WBXTnzVmz3Thn76w3rYUR,https://api.spotify.com/v1/audio-analysis/4WBXTnzVmz3Thn76w3rYUR,285467,4,Live That Long - Lewis Del Mar
0.827,0.525,6,-5.823,0,0.0309,0.118,0.00674,0.107,0.883,119.985,audio_features,3pdHWxpeFJqai3skQcRr41,spotify:track:3pdHWxpeFJqai3skQcRr41,https://api.spotify.com/v1/tracks/3pdHWxpeFJqai3skQcRr41,https://api.spotify.com/v1/audio-analysis/3pdHWxpeFJqai3skQcRr41,250000,4,Somebody to Love - Abhi The Nomad
0.597,0.924,9,-4.076,1,0.0432,0.00208,7.84e-05,0.15,0.881,121.034,audio_features,4rU9uDTzu00TrDStSxeFBm,spotify:track:4rU9uDTzu00TrDStSxeFBm,https://api.spotify.com/v1/tracks/4rU9uDTzu00TrDStSxeFBm,https://api.spotify.com/v1/audio-analysis/4rU9uDTzu00TrDStSxeFBm,214267,4,Animals - Coast Modern
0.409,0.809,0,-4.584,1,0.104,0.000474,1.99e-05,0.325,0.648,149.77,audio_features,3vpnCWDEtzmOyICqE9uFfL,spotify:track:3vpnCWDEtzmOyICqE9uFfL,https://api.spotify.com/v1/tracks/3vpnCWDEtzmOyICqE9uFfL,https://api.spotify.com/v1/audio-analysis/3vpnCWDEtzmOyICqE9uFfL,203294,4,Violence - The Unlikely Candidates
0.494,0.865,11,-7.425,0,0.102,0.159,0.0,0.114,0.457,150.035,audio_features,4oFyfXZgrirMQCwjhXGnj6,spotify:track:4oFyfXZgrirMQCwjhXGnj6,https://api.spotify.com/v1/tracks/4oFyfXZgrirMQCwjhXGnj6,https://api.spotify.com/v1/audio-analysis/4oFyfXZgrirMQCwjhXGnj6,186475,4,Mirrors - Arrested Youth
0.725,0.597,11,-6.548,1,0.291,0.54,3.64e-05,0.0993,0.434,89.97,audio_features,6mVLekJKZIwnFR2sX5KNEe,spotify:track:6mVLekJKZIwnFR2sX5KNEe,https://api.spotify.com/v1/tracks/6mVLekJKZIwnFR2sX5KNEe,https://api.spotify.com/v1/audio-analysis/6mVLekJKZIwnFR2sX5KNEe,231787,4,Opening Act (The Shooby Dooby Song) - Bahamas
0.673,0.789,0,-4.288,1,0.0408,0.00975,0.0,0.752,0.841,100.043,audio_features,0yTJtxZJ5VLfBEHhiNUNeY,spotify:track:0yTJtxZJ5VLfBEHhiNUNeY,https://api.spotify.com/v1/tracks/0yTJtxZJ5VLfBEHhiNUNeY,https://api.spotify.com/v1/audio-analysis/0yTJtxZJ5VLfBEHhiNUNeY,197427,4,Silvertongue - Young the Giant
0.603,0.606,3,-5.06,0,0.0688,0.0108,0.00157,0.108,0.403,93.06,audio_features,6OHWgUuDDedHRVhcg8vlaf,spotify:track:6OHWgUuDDedHRVhcg8vlaf,https://api.spotify.com/v1/tracks/6OHWgUuDDedHRVhcg8vlaf,https://api.spotify.com/v1/audio-analysis/6OHWgUuDDedHRVhcg8vlaf,167173,4,Massage Situation - Flying Lotus
0.515,0.985,7,-4.14,1,0.0515,0.129,0.0,0.335,0.61,123.965,audio_features,3kgHaS8RUfGFqWwzZTj1BP,spotify:track:3kgHaS8RUfGFqWwzZTj1BP,https://api.spotify.com/v1/tracks/3kgHaS8RUfGFqWwzZTj1BP,https://api.spotify.com/v1/audio-analysis/3kgHaS8RUfGFqWwzZTj1BP,162293,4,Darlin - Low Cut Connie
0.658,0.814,0,-4.631,1,0.0558,0.229,0.00676,0.216,0.69,108.016,audio_features,6V0A3jkb9ntudO0kmcJ1xd,spotify:track:6V0A3jkb9ntudO0kmcJ1xd,https://api.spotify.com/v1/tracks/6V0A3jkb9ntudO0kmcJ1xd,https://api.spotify.com/v1/audio-analysis/6V0A3jkb9ntudO0kmcJ1xd,183602,4,Figure It Out - Royal Blood
0.584,0.57,4,-6.996,0,0.0562,0.629,2.63e-06,0.453,0.341,160.174,audio_features,6p6P2onxerLNWRvRGmFSgJ,spotify:track:6p6P2onxerLNWRvRGmFSgJ,https://api.spotify.com/v1/tracks/6p6P2onxerLNWRvRGmFSgJ,https://api.spotify.com/v1/audio-analysis/6p6P2onxerLNWRvRGmFSgJ,258493,4,The Vine - Booty&theKidd
0.583,0.515,11,-9.283,0,0.0571,0.605,0.000691,0.0931,0.603,115.732,audio_features,5FjC0o2EGdlAMdc3hfeTMd,spotify:track:5FjC0o2EGdlAMdc3hfeTMd,https://api.spotify.com/v1/tracks/5FjC0o2EGdlAMdc3hfeTMd,https://api.spotify.com/v1/audio-analysis/5FjC0o2EGdlAMdc3hfeTMd,263397,4,Way to be Loved - TOPS
0.359,0.428,2,-6.395,1,0.0393,0.331,0.0,0.238,0.406,60.7,audio_features,29y7Pj8dCyFq1grydLdHJH,spotify:track:29y7Pj8dCyFq1grydLdHJH,https://api.spotify.com/v1/tracks/29y7Pj8dCyFq1grydLdHJH,https://api.spotify.com/v1/audio-analysis/29y7Pj8dCyFq1grydLdHJH,117720,3,Call My Name - Matt Costa
0.712,0.424,7,-11.75,1,0.0363,0.407,0.00564,0.0683,0.535,82.666,audio_features,1oIV4x2xvtAzJBuO7L5iKO,spotify:track:1oIV4x2xvtAzJBuO7L5iKO,https://api.spotify.com/v1/tracks/1oIV4x2xvtAzJBuO7L5iKO,https://api.spotify.com/v1/audio-analysis/1oIV4x2xvtAzJBuO7L5iKO,138049,4,Great Heights - Caamp
0.548,0.624,10,-7.444,1,0.0383,0.645,0.0086,0.296,0.712,69.446,audio_features,7JA24QmrS7YbSRuyU2E8LV,spotify:track:7JA24QmrS7YbSRuyU2E8LV,https://api.spotify.com/v1/tracks/7JA24QmrS7YbSRuyU2E8LV,https://api.spotify.com/v1/audio-analysis/7JA24QmrS7YbSRuyU2E8LV,173280,4,House Of My Soul (You Light The Rooms) - Langhorne Slim
0.597,0.864,5,-5.629,1,0.0271,0.261,0.0747,0.0973,0.55,130.079,audio_features,3jw5KrLTxeIzpSvByNsH7F,spotify:track:3jw5KrLTxeIzpSvByNsH7F,https://api.spotify.com/v1/tracks/3jw5KrLTxeIzpSvByNsH7F,https://api.spotify.com/v1/audio-analysis/3jw5KrLTxeIzpSvByNsH7F,222672,4,Blue Coupe - Twin Peaks
0.492,0.378,6,-9.288,0,0.037,0.00146,1.29e-05,0.111,0.428,126.402,audio_features,7BaDRi8gmRnOducT6KaOfc,spotify:track:7BaDRi8gmRnOducT6KaOfc,https://api.spotify.com/v1/tracks/7BaDRi8gmRnOducT6KaOfc,https://api.spotify.com/v1/audio-analysis/7BaDRi8gmRnOducT6KaOfc,235320,4,Put a Flower in Your Pocket - The Arcs
0.707,0.813,7,-8.055,1,0.0504,0.296,0.0,0.343,0.67,89.973,audio_features,7bkjIvtLjFYq6HNaq3gpyf,spotify:track:7bkjIvtLjFYq6HNaq3gpyf,https://api.spotify.com/v1/tracks/7bkjIvtLjFYq6HNaq3gpyf,https://api.spotify.com/v1/audio-analysis/7bkjIvtLjFYq6HNaq3gpyf,260027,4,Theskyisfalling - Heiruspecs
0.831,0.335,2,-10.857,1,0.0703,0.0529,8.51e-05,0.209,0.617,92.003,audio_features,0VBtFnyokbIlOqpWW8LwAK,spotify:track:0VBtFnyokbIlOqpWW8LwAK,https://api.spotify.com/v1/tracks/0VBtFnyokbIlOqpWW8LwAK,https://api.spotify.com/v1/audio-analysis/0VBtFnyokbIlOqpWW8LwAK,190036,4,Freight Train - Kush Mody
0.674,0.667,2,-7.385,1,0.0358,0.206,0.0131,0.1,0.78,151.957,audio_features,5iYoNasLiEiinDUAkyPjyY,spotify:track:5iYoNasLiEiinDUAkyPjyY,https://api.spotify.com/v1/tracks/5iYoNasLiEiinDUAkyPjyY,https://api.spotify.com/v1/audio-analysis/5iYoNasLiEiinDUAkyPjyY,347493,4,Like a Child - Oketo
0.446,0.79,6,-3.785,0,0.0328,0.00586,1.02e-06,0.0892,0.529,130.591,audio_features,4ikG90VyBLxudeiP5OvuUg,spotify:track:4ikG90VyBLxudeiP5OvuUg,https://api.spotify.com/v1/tracks/4ikG90VyBLxudeiP5OvuUg,https://api.spotify.com/v1/audio-analysis/4ikG90VyBLxudeiP5OvuUg,213507,4,Beijing Honey - Scoundrels
0.718,0.469,0,-6.283,1,0.0338,0.65,0.00142,0.0994,0.618,82.241,audio_features,5OGXYfiFt3ihTf7jltr8G0,spotify:track:5OGXYfiFt3ihTf7jltr8G0,https://api.spotify.com/v1/tracks/5OGXYfiFt3ihTf7jltr8G0,https://api.spotify.com/v1/audio-analysis/5OGXYfiFt3ihTf7jltr8G0,297053,4,Tossin' My Troubles - Próxima Parada
0.615,0.782,9,-4.683,1,0.0346,0.127,0.00165,0.078,0.902,105.736,audio_features,5fp7TUlIjOMdhNMkJJIvgx,spotify:track:5fp7TUlIjOMdhNMkJJIvgx,https://api.spotify.com/v1/tracks/5fp7TUlIjOMdhNMkJJIvgx,https://api.spotify.com/v1/audio-analysis/5fp7TUlIjOMdhNMkJJIvgx,216107,4,Malibu Man - Dan Auerbach
0.807,0.599,1,-7.423,1,0.0724,0.552,0.00147,0.631,0.826,101.982,audio_features,1CTkTpje8Oa3PCV0yZa4WN,spotify:track:1CTkTpje8Oa3PCV0yZa4WN,https://api.spotify.com/v1/tracks/1CTkTpje8Oa3PCV0yZa4WN,https://api.spotify.com/v1/audio-analysis/1CTkTpje8Oa3PCV0yZa4WN,185093,4,Do Whatever - The Suffers
0.744,0.391,0,-8.374,1,0.0266,0.769,0.000762,0.109,0.533,104.874,audio_features,77OBKDqQD0tvocHP5AXDDV,spotify:track:77OBKDqQD0tvocHP5AXDDV,https://api.spotify.com/v1/tracks/77OBKDqQD0tvocHP5AXDDV,https://api.spotify.com/v1/audio-analysis/77OBKDqQD0tvocHP5AXDDV,171958,4,A World So Full of Love - Shakey Graves
0.493,0.77,0,-6.18,1,0.235,0.398,0.0,0.619,0.628,88.208,audio_features,4NFIAz3mPVBIoVwlAqe1jj,spotify:track:4NFIAz3mPVBIoVwlAqe1jj,https://api.spotify.com/v1/tracks/4NFIAz3mPVBIoVwlAqe1jj,https://api.spotify.com/v1/audio-analysis/4NFIAz3mPVBIoVwlAqe1jj,247302,4,Read Receipts - Kyle Thornton & The Company
0.775,0.392,11,-7.484,0,0.0302,0.117,0.0655,0.162,0.623,89.99,audio_features,19ZAZVLKFwur3on3IHugv0,spotify:track:19ZAZVLKFwur3on3IHugv0,https://api.spotify.com/v1/tracks/19ZAZVLKFwur3on3IHugv0,https://api.spotify.com/v1/audio-analysis/19ZAZVLKFwur3on3IHugv0,215247,4,Everlong - Matt Duncan
0.799,0.778,1,-7.852,0,0.105,0.693,0.0101,0.118,0.806,125.996,audio_features,1RaJMyCatBXw5hGCpVzTp4,spotify:track:1RaJMyCatBXw5hGCpVzTp4,https://api.spotify.com/v1/tracks/1RaJMyCatBXw5hGCpVzTp4,https://api.spotify.com/v1/audio-analysis/1RaJMyCatBXw5hGCpVzTp4,247619,4,Me vs. Me - Otis Junior
0.789,0.593,5,-7.877,0,0.0582,0.383,1.29e-06,0.191,0.293,109.952,audio_features,5vyt44455ipNNVSYq8fYY7,spotify:track:5vyt44455ipNNVSYq8fYY7,https://api.spotify.com/v1/tracks/5vyt44455ipNNVSYq8fYY7,https://api.spotify.com/v1/audio-analysis/5vyt44455ipNNVSYq8fYY7,163747,4,Fever Pitch - Rainbow Kitten Surprise
0.688,0.886,7,-6.741,0,0.0366,0.00353,0.000262,0.105,0.7,135.025,audio_features,1NTUgyvADYcSYUPrwClkMN,spotify:track:1NTUgyvADYcSYUPrwClkMN,https://api.spotify.com/v1/tracks/1NTUgyvADYcSYUPrwClkMN,https://api.spotify.com/v1/audio-analysis/1NTUgyvADYcSYUPrwClkMN,309333,4,All Shook Up - Nick Lutsko
0.412,0.571,10,-6.09,1,0.0368,0.0242,3.84e-06,0.198,0.457,91.036,audio_features,2kl5zzZj2GLPqT1aSwrsnv,spotify:track:2kl5zzZj2GLPqT1aSwrsnv,https://api.spotify.com/v1/tracks/2kl5zzZj2GLPqT1aSwrsnv,https://api.spotify.com/v1/audio-analysis/2kl5zzZj2GLPqT1aSwrsnv,195493,4,Panama - The Cat Empire
0.869,0.656,1,-6.679,0,0.0607,0.0293,1.6e-06,0.0847,0.439,124.0,audio_features,4KlUGtA6G2J4fXQ538gDAd,spotify:track:4KlUGtA6G2J4fXQ538gDAd,https://api.spotify.com/v1/tracks/4KlUGtA6G2J4fXQ538gDAd,https://api.spotify.com/v1/audio-analysis/4KlUGtA6G2J4fXQ538gDAd,262000,4,Indeed - Troop Brand
0.483,0.813,7,-5.811,1,0.0526,0.0647,0.234,0.396,0.359,87.11,audio_features,560VKLbhaBAkdXxFRGPdJ5,spotify:track:560VKLbhaBAkdXxFRGPdJ5,https://api.spotify.com/v1/tracks/560VKLbhaBAkdXxFRGPdJ5,https://api.spotify.com/v1/audio-analysis/560VKLbhaBAkdXxFRGPdJ5,259560,4,Entrance - Vacationer
0.808,0.477,7,-6.703,1,0.416,0.041,0.0,0.0852,0.583,80.099,audio_features,6W3WjXdzUIbIlkk3t1H6pv,spotify:track:6W3WjXdzUIbIlkk3t1H6pv,https://api.spotify.com/v1/tracks/6W3WjXdzUIbIlkk3t1H6pv,https://api.spotify.com/v1/audio-analysis/6W3WjXdzUIbIlkk3t1H6pv,240116,4,Class Acts - Colicchie
0.656,0.693,0,-5.947,1,0.0673,0.147,0.0,0.126,0.423,98.003,audio_features,72b14fcteuoXYR4QavQZwf,spotify:track:72b14fcteuoXYR4QavQZwf,https://api.spotify.com/v1/tracks/72b14fcteuoXYR4QavQZwf,https://api.spotify.com/v1/audio-analysis/72b14fcteuoXYR4QavQZwf,170204,4,Gold Watch (feat. James Lindsey) - House Ghost
0.589,0.934,0,-1.432,1,0.121,0.00288,0.0,0.0918,0.586,136.922,audio_features,19eEhd1hR5TPAcpNrhdwkN,spotify:track:19eEhd1hR5TPAcpNrhdwkN,https://api.spotify.com/v1/tracks/19eEhd1hR5TPAcpNrhdwkN,https://api.spotify.com/v1/audio-analysis/19eEhd1hR5TPAcpNrhdwkN,215474,4,Miss Primetime (feat. Pell) - Big Gigantic
0.495,0.579,1,-7.583,1,0.0927,0.331,0.000274,0.185,0.397,82.398,audio_features,4m2dPgWZfnMK8PQvTnLpcK,spotify:track:4m2dPgWZfnMK8PQvTnLpcK,https://api.spotify.com/v1/tracks/4m2dPgWZfnMK8PQvTnLpcK,https://api.spotify.com/v1/audio-analysis/4m2dPgWZfnMK8PQvTnLpcK,255493,4,Nature - Madaila
0.586,0.503,2,-7.777,1,0.0332,0.647,0.0,0.0945,0.448,134.181,audio_features,6ZKPjllGZw0oYq9wg4xqwo,spotify:track:6ZKPjllGZw0oYq9wg4xqwo,https://api.spotify.com/v1/tracks/6ZKPjllGZw0oYq9wg4xqwo,https://api.spotify.com/v1/audio-analysis/6ZKPjllGZw0oYq9wg4xqwo,258061,4,Read My Mind - Catfish and the Bottlemen
0.75,0.828,8,-4.94,0,0.0423,0.0205,8.93e-06,0.908,0.765,106.017,audio_features,5d4UUN6eh1geyoU4ukrGxr,spotify:track:5d4UUN6eh1geyoU4ukrGxr,https://api.spotify.com/v1/tracks/5d4UUN6eh1geyoU4ukrGxr,https://api.spotify.com/v1/audio-analysis/5d4UUN6eh1geyoU4ukrGxr,172275,4,June - Bay Ledges
